Patient ID,Feature 0, Dataset
1132741,0.48627925,train
3594522,0.4043283,train
2147389,0.43413186,train
3000026,0.45387122,train
2704737,0.46275103,train
2573674,0.4546145,train
1528342,0.45373192,train
2066313,0.46831325,train
4512772,0.45740163,train
2018827,0.40993524,train
2965913,0.46303183,train
2963756,0.4746836,train
2203247,0.46905544,train
3466850,0.38719547,train
1113827,0.40370253,train
3078121,0.45673472,train
4247704,0.4735876,train
3427857,0.42185426,train
1709778,0.36489993,train
4098468,0.4242273,train
1708467,0.46032405,train
1212557,0.48627925,train
3442723,0.36056775,train
3460547,0.46841803,train
2417769,0.47219914,train
1930659,0.46214148,train
1521968,0.45578313,train
4331173,0.43856063,train
2265508,0.46595293,train
2012145,0.45115095,train
2577123,0.48627925,train
2246090,0.44088584,train
1320305,0.38259673,train
3078890,0.46971276,train
3970740,0.42370892,train
4417055,0.46039477,train
4434072,0.4731066,train
2584469,0.46081987,train
2654191,0.4550943,train
4287529,0.45963815,train
1334436,0.48627925,train
4428803,0.44668582,train
3659965,0.44785768,train
1660320,0.48627925,train
2288839,0.46771672,train
4530120,0.46732143,train
4304314,0.46984294,train
3060825,0.45678845,train
2533725,0.48627925,train
4717529,0.43918887,train
3843193,0.45587653,train
4542523,0.46695915,train
4888978,0.46967962,train
2081829,0.4086487,train
2492083,0.45331413,train
4523540,0.46484464,train
2381968,0.42776912,train
1453514,0.45548272,train
4209901,0.45533997,train
4595792,0.46438402,train
3783597,0.46454796,train
3940451,0.47102192,train
1517695,0.45363095,train
2882005,0.48627925,train
2803381,0.38208234,train
2524077,0.45741135,train
2414650,0.4558201,train
3027103,0.46160033,train
1355414,0.43440697,train
4343499,0.46671894,train
2132435,0.45866433,train
4299819,0.3674779,train
2247298,0.46426836,train
3315512,0.4573996,train
1048794,0.45482767,train
2526685,0.46075538,train
4240136,0.4363937,train
3743165,0.45936278,train
4889541,0.44435248,train
1315957,0.46183968,train
4390153,0.46411648,train
1205139,0.45492038,train
1274205,0.39030382,train
3804648,0.46286553,train
2389060,0.44886187,train
3637334,0.4666312,train
3676275,0.4601257,train
1430898,0.45422158,train
2780215,0.4551452,train
3768307,0.38418308,train
3686663,0.43223262,train
2767213,0.47258383,train
4499393,0.3633739,train
3178259,0.45927954,train
3311111,0.45718998,train
2137024,0.45415896,train
3015053,0.4457663,train
5043784,0.4664044,train
1561544,0.44499704,train
4610636,0.41045892,train
4481919,0.3742578,train
4318157,0.4774964,train
3771041,0.44619405,train
3179628,0.45050734,train
1643878,0.4805129,train
1480712,0.44939932,train
2745823,0.4601037,train
1686824,0.47197947,train
1236802,0.4615806,train
2927620,0.4615596,train
2447449,0.46186584,train
1652569,0.4336323,train
1685508,0.45745987,train
2512149,0.47644728,train
4409539,0.44725648,train
4678477,0.38417065,train
4521663,0.38739544,train
2477751,0.45084035,train
4242232,0.45929146,train
2306075,0.422378,train
2757252,0.43087047,train
1866648,0.4662748,train
2657852,0.46189973,train
2132369,0.44612437,train
1916233,0.46113747,train
1760402,0.44525698,train
3705282,0.43177098,train
1853900,0.46169734,train
4581305,0.4542377,train
1900787,0.40093362,train
3178682,0.4658652,train
5102376,0.4528533,train
3253411,0.4363873,train
4179032,0.42171058,train
4595189,0.45975122,train
1322671,0.46107864,train
1565034,0.4581829,train
2590210,0.46734735,train
1988315,0.45473713,train
1044103,0.45465901,train
3264447,0.46447456,train
2459209,0.41557944,train
4348628,0.43756273,train
3901957,0.37898514,train
2643977,0.47101045,train
3513334,0.46399254,train
1892685,0.46722105,train
1048532,0.4500234,train
2100555,0.40992033,train
4691066,0.46402845,train
1111411,0.42684287,train
4236840,0.46752918,train
1154874,0.45062047,train
2682512,0.46740118,train
5016789,0.44969627,train
3892126,0.4594648,train
4206828,0.48627925,train
2474878,0.47230116,train
3545255,0.467259,train
3093079,0.42412555,train
3357062,0.4446822,train
1546799,0.44907734,train
3684170,0.41477796,train
3979295,0.46751836,train
2969971,0.46570295,train
4412673,0.4608873,train
4413415,0.48076537,train
4135363,0.45843178,train
1401610,0.4287811,train
2250493,0.42954117,train
1410988,0.47700158,train
3955428,0.3677572,train
2663115,0.4723547,train
2190515,0.4369358,train
1019255,0.4666644,train
5023441,0.43725574,train
3729831,0.43684486,train
2259460,0.40459973,train
2984038,0.37552267,train
4563643,0.38099435,train
2712294,0.46712723,train
1294731,0.45711407,train
4981647,0.45481503,train
1418499,0.4576481,train
2138390,0.45630142,train
4550410,0.4569145,train
5056198,0.4682413,train
3990381,0.46334136,train
1083199,0.46458805,train
3055762,0.45621848,train
2767267,0.42842725,train
4403573,0.48627925,train
4721240,0.4478805,train
5036257,0.42719054,train
1710962,0.4521181,train
4856076,0.4514999,train
2625735,0.43938667,train
3321226,0.40214214,train
4697830,0.46570855,train
2001468,0.4308096,train
2040246,0.43372262,train
2968128,0.48627925,train
2740977,0.44600168,train
2214449,0.48627925,train
4232989,0.4671706,train
4668695,0.47383842,train
3953846,0.4525214,train
3882737,0.43870863,train
1060244,0.44365987,train
3095166,0.43354923,train
1915849,0.47290403,train
3694745,0.4716999,train
2313538,0.46226275,train
1225578,0.44451532,train
4128057,0.47360283,train
4173440,0.45088384,train
1482681,0.43924287,train
2521622,0.46781152,train
1917248,0.46292594,train
1933886,0.4115132,train
4098908,0.46009114,train
2731047,0.4472149,train
4792185,0.44881883,train
4123752,0.43555284,train
3598575,0.4589962,train
3229931,0.41084743,train
4464483,0.43616408,train
4091403,0.37321082,train
3536513,0.45786622,train
2026211,0.4715194,train
4933251,0.4585973,train
4963201,0.4630824,train
4830566,0.4327935,train
1471511,0.46519253,train
4456650,0.462259,train
3351020,0.42779413,train
3782267,0.42491084,train
3252406,0.48627925,train
1745187,0.47832984,train
3857156,0.4257065,train
2215388,0.47652948,train
2613196,0.41116548,train
3799737,0.3868626,train
3167476,0.39711955,train
2037792,0.4566589,train
2413899,0.4458067,train
3556551,0.36364862,train
4587078,0.45046598,train
4174265,0.46212396,train
2437753,0.48627925,train
1611709,0.44918922,train
4564617,0.46775287,train
1235911,0.45465022,train
4360230,0.44314158,train
3613350,0.45962965,train
3888301,0.4627415,train
3994845,0.4660947,train
3993670,0.45491117,train
4455324,0.44575453,train
3398361,0.48627925,train
1116635,0.4622624,train
1180123,0.44703755,train
2499818,0.44253442,train
4693831,0.44765234,train
2647744,0.45403963,train
4006199,0.44151354,train
1607521,0.41736823,train
2468053,0.45294964,train
3483987,0.41467255,train
3866937,0.41213313,train
2472693,0.46916002,train
4718831,0.4445679,train
3389516,0.38003045,train
1252153,0.46531647,train
2687942,0.46475628,train
1678034,0.3927259,train
1990271,0.46934426,train
1331611,0.4643887,train
5038311,0.4684926,train
2437199,0.4584343,train
4898144,0.48627925,train
2543942,0.46489492,train
4659860,0.4411387,train
2887566,0.4363311,train
3700634,0.4453579,train
1275896,0.45678416,train
5000199,0.46060768,train
5116096,0.46892175,train
2266091,0.42163384,train
2476595,0.46717796,train
4494783,0.4738799,train
3146484,0.46363774,train
3488985,0.475181,train
5007311,0.4494673,train
3449916,0.43999082,train
4631499,0.468447,train
4186155,0.3910551,train
3285871,0.45017707,train
1411488,0.45379776,train
1292712,0.46490398,train
4538526,0.39757264,train
3057350,0.45630056,train
4944085,0.4355378,train
5002166,0.43958837,train
2619742,0.48627925,train
4631704,0.45610893,train
2665057,0.4382878,train
3917056,0.42308778,train
2202258,0.41237232,train
3298218,0.4468333,train
2771802,0.47064564,train
2962221,0.46796802,train
3350972,0.46522135,train
1806803,0.4338256,train
3968301,0.4547774,train
4867031,0.41468316,train
3565468,0.46608108,train
4472201,0.4628313,train
4123957,0.48292512,train
4574117,0.38791037,train
3437310,0.44391924,train
1821209,0.4493812,train
3497922,0.4596951,train
4652857,0.45430943,train
4302116,0.41787595,train
4349463,0.453202,train
2633033,0.4136345,train
3190201,0.44494194,train
2738541,0.41972873,train
3592545,0.44928655,train
1972333,0.4446645,train
1316052,0.4538072,train
1101969,0.45766366,train
3971871,0.45452738,train
4039694,0.45290098,train
3994603,0.43335015,train
2265009,0.46034393,train
3432941,0.4580339,train
1450834,0.45967993,train
4003754,0.4579523,train
4517480,0.4610154,train
4849138,0.42555138,train
1685769,0.47535563,train
2459921,0.469637,train
4157096,0.42290086,train
2040150,0.45853826,train
3623023,0.46357793,train
3233075,0.4577083,train
2537492,0.46623367,train
2033445,0.45942968,train
3389940,0.46073067,train
2509715,0.4577077,train
2072893,0.4352883,train
4790623,0.40961903,train
3396777,0.47319508,train
1237421,0.44473392,train
2865036,0.4615305,train
2214725,0.4687688,train
1592788,0.46585634,train
1364622,0.44388565,train
4451405,0.3960808,train
1512045,0.4812554,train
3158276,0.45566535,train
4321557,0.4703736,train
3600965,0.47246104,train
4725875,0.4516254,train
3138649,0.42962676,train
2714085,0.46134624,train
2853454,0.46155524,train
5097791,0.42993984,train
4079528,0.45341164,train
4422254,0.48627925,train
1544758,0.46215484,train
1955183,0.46272585,train
2932916,0.4439516,train
2349999,0.460107,train
1766132,0.3443499,train
4361545,0.44847432,train
4969414,0.43786648,train
3296831,0.45624432,train
4939924,0.46436855,train
2863475,0.4561111,train
1247837,0.43277663,train
2959803,0.3538223,train
3685188,0.46952674,train
3712077,0.45368892,train
1525335,0.36370826,train
3926323,0.43172812,train
3488058,0.44128835,train
3523854,0.37135875,train
4592472,0.46370676,train
2119221,0.44630885,train
5036041,0.46299073,train
4505600,0.4544407,train
1542035,0.37355012,train
4243932,0.44458315,train
2784592,0.44288346,train
3348459,0.46590444,train
4990759,0.45560622,train
3601636,0.48627925,train
1601817,0.46349448,train
2918319,0.44376767,train
3282749,0.4582314,train
1190801,0.451008,train
2161865,0.4375892,train
2499125,0.41767034,train
2363344,0.44940826,train
1519231,0.45033267,train
2240629,0.41058838,train
5100465,0.46808413,train
3776856,0.4479359,train
1829236,0.46570706,train
1518547,0.37069193,train
2165141,0.45384425,train
4755535,0.46941993,train
1314420,0.3969329,train
4488423,0.43658653,train
3064637,0.42621168,train
4304598,0.45684776,train
3655853,0.47243533,train
2624090,0.4624725,train
4370337,0.46102715,train
3306905,0.47314757,train
4279280,0.45559898,train
4268185,0.4647576,train
3331791,0.39664435,train
2118308,0.44186223,train
1984433,0.4746,train
2240969,0.39326215,train
1381585,0.4627802,train
1081202,0.46256307,train
3665070,0.45823085,train
4311204,0.4695485,train
3982261,0.43104798,train
4633723,0.45582655,train
2104200,0.45380178,train
1060115,0.48627925,train
2404739,0.46070832,train
2634745,0.46040723,train
5093514,0.43450296,train
4344385,0.45389974,train
2374604,0.4248216,train
2392615,0.43088707,train
1796147,0.44010872,train
4313265,0.462573,train
1871323,0.43485275,train
5033194,0.4615566,train
2485744,0.46930483,train
1330405,0.4595501,train
3578489,0.44921768,train
3584708,0.36480227,train
2131232,0.45355847,train
2378608,0.40343514,train
1349558,0.46953243,train
1434451,0.44418806,train
4823368,0.47118455,train
4980991,0.43969032,train
4697110,0.45124328,train
1154060,0.47110265,train
3410736,0.45689887,train
4256530,0.4538695,train
3147731,0.45407143,train
2692213,0.4115381,train
4736652,0.426284,train
4848914,0.4641859,train
3538367,0.45725307,train
1079773,0.46256912,train
3902051,0.45812625,train
1997961,0.44450995,train
2376229,0.4531967,train
3640634,0.46903542,train
3404456,0.45522147,train
4268582,0.4596937,train
4299293,0.4414111,train
3712932,0.44860741,train
4694048,0.41992548,train
3880736,0.4110127,train
2566060,0.4529463,train
3998464,0.46790698,train
2111041,0.4206703,train
4011330,0.45320678,train
2817630,0.46094176,train
2741404,0.42993012,train
3098061,0.43793467,train
3293488,0.41743296,train
1057010,0.4525262,train
2838829,0.47023398,train
1786584,0.4488167,train
3972001,0.46348897,train
1921448,0.46763113,train
3168675,0.45037574,train
1685912,0.4699679,train
1435767,0.39737126,train
2500082,0.4295617,train
3077513,0.36052603,train
1821565,0.45768875,train
2539780,0.4585053,train
4424600,0.4511558,train
2887775,0.4704533,train
1591255,0.45414996,train
2457173,0.45459834,train
3010754,0.464749,train
3385602,0.47166517,train
3453054,0.46233153,train
2245693,0.46371764,train
4841317,0.45826253,train
4246775,0.43803766,train
5093540,0.4542322,train
4457697,0.4531112,train
4575696,0.45441574,train
2547387,0.4608438,train
4314371,0.43487975,train
3492318,0.44621894,train
3565402,0.4058356,train
3806822,0.46112663,train
2035232,0.45760334,train
2556860,0.46672338,train
4563696,0.43788144,train
3706536,0.43055773,train
3974844,0.41912574,train
3328662,0.38838902,train
3498398,0.4484754,train
3240731,0.44146347,train
1922985,0.42304206,train
3617281,0.45400903,train
3161367,0.4625891,train
4688441,0.45032007,train
3761392,0.41438508,train
2060622,0.41710785,train
1896969,0.4626802,train
4101686,0.43452388,train
3760654,0.46759197,train
2050165,0.47541872,train
4604307,0.4506037,train
2499125,0.4623254,train
3214636,0.46659872,train
1349770,0.46184462,train
3588202,0.4605365,train
5049614,0.4234984,train
1035915,0.4713059,train
2961318,0.46645045,train
1597744,0.4425572,train
4093489,0.44334522,train
5096718,0.4706267,train
1381140,0.46023858,train
1604068,0.463338,train
3781853,0.42379057,train
1437154,0.48351535,train
3829512,0.47136018,train
2234487,0.45688063,train
3554667,0.4570697,train
2538682,0.46340176,train
4968662,0.4507376,train
2554962,0.4486354,train
2753652,0.45515206,train
2672143,0.396209,train
1519446,0.46114445,train
3172239,0.45871755,train
3869344,0.43992093,train
3792498,0.44811553,train
3489380,0.44093043,train
1521736,0.4410941,train
4891807,0.45370978,train
5099485,0.48627925,train
2102709,0.44994664,train
3587881,0.44243553,train
3157589,0.40952295,train
4322413,0.45821324,train
4506287,0.47286028,train
2058096,0.37915078,train
3371603,0.45727807,train
4185740,0.46629757,train
3609207,0.45925605,train
4518918,0.39927384,train
1808395,0.43653527,train
4675177,0.40881845,train
3585747,0.44605267,train
3330350,0.4586945,train
3003046,0.4663085,train
4933172,0.46565545,train
1041835,0.4541288,train
2222716,0.44124004,train
2877947,0.4475876,train
3836098,0.4724753,train
2769742,0.46109623,train
4826271,0.45840967,train
3528311,0.43218473,train
1607789,0.3729259,train
3533150,0.4724317,train
4136877,0.4588595,train
4118642,0.4651521,train
2546353,0.46037358,train
3900504,0.43526563,train
4311723,0.38578835,train
3898850,0.45252952,train
4740992,0.45120963,train
4671497,0.42690948,train
4496337,0.43267307,train
4767019,0.4072762,train
3553597,0.4599073,train
4881660,0.46729276,train
4673467,0.45472428,train
4160894,0.4578037,train
4455574,0.45895767,train
2878733,0.45313585,train
4802746,0.4719882,train
4566789,0.46250734,train
5067181,0.4031426,train
2770788,0.44770896,train
3506883,0.45786896,train
1987033,0.46436384,train
1318693,0.44994494,train
3592231,0.46128738,train
2587514,0.46105197,train
1776421,0.43713024,train
4513641,0.44620615,train
4412698,0.45183656,train
3884008,0.4519414,train
2038046,0.45510054,train
3531675,0.46050003,train
4528216,0.43210098,train
3301387,0.46029437,train
1676906,0.4603833,train
1456253,0.4704792,train
4823246,0.46952745,train
1898714,0.441796,train
3901826,0.46525827,train
3201805,0.45682654,train
4626306,0.43941095,train
3067902,0.46224207,train
2144861,0.442518,train
2389541,0.4549388,train
3217124,0.4698627,train
4382615,0.43405077,train
3345600,0.46405664,train
1519288,0.4577105,train
1091896,0.4288691,train
3924457,0.4753529,train
3016974,0.47754773,train
3170207,0.46566612,train
1188062,0.4207522,train
2207436,0.48627925,train
3612422,0.4321878,train
1092275,0.46120238,train
4883965,0.46183613,train
1485738,0.46710694,train
1588885,0.45489058,train
4791831,0.45818403,train
4427399,0.46083528,train
1298925,0.4449511,train
3141481,0.40863687,train
4143400,0.44789982,train
1448850,0.47486293,train
4204600,0.4447055,train
3173010,0.48627925,train
2002917,0.4644344,train
